Pais ,Liga ,Temporada ,Fecha,Hora,Local (A),Visitante (A),Goles Local,Goles Visit,Resultado
Mexico,Liga MX,2017/2018,30/09/2017,03:00,Atlas,Veracruz,2,0,H
Mexico,Liga MX,2017/2018,30/09/2017,23:00,Lobos BUAP,Club Leon,0,3,A
Mexico,Liga MX,2017/2018,30/09/2017,23:00,Queretaro,Monterrey,2,2,D
Mexico,Liga MX,2017/2018,01/10/2017,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2017/2018,01/10/2017,01:06,Pachuca,Necaxa,0,0,D
Mexico,Liga MX,2017/2018,01/10/2017,03:00,Toluca,Club America,1,2,A
Mexico,Liga MX,2017/2018,01/10/2017,22:05,U.N.A.M.- Pumas,Cruz Azul,1,4,A
Mexico,Liga MX,2017/2018,02/10/2017,00:30,Santos Laguna,Puebla,0,0,D
Mexico,Liga MX,2017/2018,12/10/2017,03:00,Toluca,Lobos BUAP,3,1,H
Mexico,Liga MX,2017/2018,14/10/2017,01:00,Puebla,Queretaro,2,2,D
Mexico,Liga MX,2017/2018,14/10/2017,03:00,Club Tijuana,Veracruz,0,0,D
Mexico,Liga MX,2017/2018,14/10/2017,23:00,Cruz Azul,Club America,1,3,A
Mexico,Liga MX,2017/2018,15/10/2017,01:00,Monterrey,Pachuca,2,0,H
Mexico,Liga MX,2017/2018,15/10/2017,01:06,Club Leon,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2017/2018,15/10/2017,03:00,Necaxa,U.N.A.M.- Pumas,0,0,D
Mexico,Liga MX,2017/2018,15/10/2017,03:06,Guadalajara Chivas,Monarcas,1,2,A
Mexico,Liga MX,2017/2018,16/10/2017,00:30,Santos Laguna,Atlas,0,1,A
Mexico,Liga MX,2017/2018,18/10/2017,01:00,Lobos BUAP,Club Tijuana,1,2,A
Mexico,Liga MX,2017/2018,18/10/2017,02:00,Queretaro,Cruz Azul,1,2,A
Mexico,Liga MX,2017/2018,18/10/2017,02:45,U.A.N.L.- Tigres,Veracruz,1,0,H
Mexico,Liga MX,2017/2018,18/10/2017,03:00,U.N.A.M.- Pumas,Club Leon,2,0,H
Mexico,Liga MX,2017/2018,18/10/2017,03:30,Atlas,Monarcas,0,1,A
Mexico,Liga MX,2017/2018,19/10/2017,01:00,Santos Laguna,Necaxa,3,2,H
Mexico,Liga MX,2017/2018,19/10/2017,01:06,Pachuca,Toluca,2,2,D
Mexico,Liga MX,2017/2018,19/10/2017,03:00,Club America,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2017/2018,19/10/2017,03:00,Puebla,Monterrey,2,0,H
Mexico,Liga MX,2017/2018,21/10/2017,01:00,Monarcas,Club Leon,0,0,D
Mexico,Liga MX,2017/2018,21/10/2017,03:00,Atlas,Club Tijuana,1,0,H
Mexico,Liga MX,2017/2018,21/10/2017,23:00,Lobos BUAP,Cruz Azul,3,0,H
Mexico,Liga MX,2017/2018,21/10/2017,23:00,Queretaro,Santos Laguna,1,2,A
Mexico,Liga MX,2017/2018,22/10/2017,01:00,U.A.N.L.- Tigres,Toluca,3,0,H
Mexico,Liga MX,2017/2018,22/10/2017,01:06,Pachuca,Puebla,1,0,H
Mexico,Liga MX,2017/2018,22/10/2017,03:00,Club America,Necaxa,0,1,A
Mexico,Liga MX,2017/2018,22/10/2017,18:00,U.N.A.M.- Pumas,Monterrey,0,1,A
Mexico,Liga MX,2017/2018,23/10/2017,01:15,Veracruz,Guadalajara Chivas,2,3,A
Mexico,Liga MX,2017/2018,28/10/2017,01:00,Puebla,U.N.A.M.- Pumas,3,0,H
Mexico,Liga MX,2017/2018,28/10/2017,23:00,Cruz Azul,U.A.N.L.- Tigres,1,2,A
Mexico,Liga MX,2017/2018,28/10/2017,23:00,Queretaro,Atlas,2,2,D
Mexico,Liga MX,2017/2018,29/10/2017,01:00,Monterrey,Club America,2,0,H
Mexico,Liga MX,2017/2018,29/10/2017,01:06,Club Leon,Veracruz,6,2,H
Mexico,Liga MX,2017/2018,29/10/2017,02:00,Necaxa,Lobos BUAP,5,0,H
Mexico,Liga MX,2017/2018,29/10/2017,02:06,Guadalajara Chivas,Club Tijuana,3,1,H
Mexico,Liga MX,2017/2018,29/10/2017,18:00,Toluca,Monarcas,0,1,A
Mexico,Liga MX,2017/2018,30/10/2017,01:15,Santos Laguna,Pachuca,2,2,D
Mexico,Liga MX,2017/2018,02/11/2017,03:00,Atlas,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2017/2018,04/11/2017,01:00,Monarcas,Cruz Azul,1,2,A
Mexico,Liga MX,2017/2018,04/11/2017,03:00,Club Tijuana,Club Leon,2,1,H
Mexico,Liga MX,2017/2018,04/11/2017,23:00,Lobos BUAP,Monterrey,2,1,H
Mexico,Liga MX,2017/2018,05/11/2017,01:06,Pachuca,Queretaro,0,1,A
Mexico,Liga MX,2017/2018,05/11/2017,03:00,Club America,Puebla,1,1,D
Mexico,Liga MX,2017/2018,05/11/2017,03:06,Guadalajara Chivas,Atlas,1,2,A
Mexico,Liga MX,2017/2018,05/11/2017,18:00,U.N.A.M.- Pumas,Santos Laguna,2,2,D
Mexico,Liga MX,2017/2018,06/11/2017,01:00,U.A.N.L.- Tigres,Necaxa,1,0,H
Mexico,Liga MX,2017/2018,06/11/2017,01:15,Veracruz,Toluca,0,1,A
Mexico,Liga MX,2017/2018,10/11/2017,03:00,Monterrey,Santos Laguna,1,1,D
Mexico,Liga MX,2017/2018,18/11/2017,01:00,Puebla,Lobos BUAP,0,1,A
Mexico,Liga MX,2017/2018,18/11/2017,03:00,Atlas,Pachuca,1,1,D
Mexico,Liga MX,2017/2018,18/11/2017,23:00,Cruz Azul,Veracruz,1,0,H
Mexico,Liga MX,2017/2018,18/11/2017,23:00,Queretaro,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2017/2018,19/11/2017,01:00,Monterrey,U.A.N.L.- Tigres,2,0,H
Mexico,Liga MX,2017/2018,19/11/2017,01:06,Club Leon,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2017/2018,19/11/2017,03:00,Necaxa,Monarcas,1,2,A
Mexico,Liga MX,2017/2018,19/11/2017,18:00,Toluca,Club Tijuana,3,1,H
Mexico,Liga MX,2017/2018,20/11/2017,00:30,Santos Laguna,Club America,0,1,A
Mexico,Liga MX,2017/2018,23/11/2017,01:30,Toluca,Monarcas,2,1,H
Mexico,Liga MX,2017/2018,23/11/2017,03:36,Club Leon,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2017/2018,24/11/2017,01:30,Cruz Azul,Club America,0,0,D
Mexico,Liga MX,2017/2018,24/11/2017,03:30,Atlas,Monterrey,1,2,A
Mexico,Liga MX,2017/2018,26/11/2017,01:00,U.A.N.L.- Tigres,Club Leon,1,1,D
Mexico,Liga MX,2017/2018,26/11/2017,03:00,Monarcas,Toluca,2,1,H
Mexico,Liga MX,2017/2018,27/11/2017,00:00,Monterrey,Atlas,4,1,H
Mexico,Liga MX,2017/2018,27/11/2017,02:00,Club America,Cruz Azul,0,0,D
Mexico,Liga MX,2017/2018,30/11/2017,03:00,Club America,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2017/2018,01/12/2017,01:30,Monarcas,Monterrey,0,1,A
Mexico,Liga MX,2017/2018,03/12/2017,01:00,U.A.N.L.- Tigres,Club America,3,0,H
Mexico,Liga MX,2017/2018,04/12/2017,00:00,Monterrey,Monarcas,4,0,H
Mexico,Liga MX,2017/2018,08/12/2017,02:00,U.A.N.L.- Tigres,Monterrey,1,1,D
Mexico,Liga MX,2017/2018,11/12/2017,00:00,Monterrey,U.A.N.L.- Tigres,1,2,A
Mexico,Liga MX,2017/2018,06/01/2018,01:00,Puebla,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2017/2018,06/01/2018,03:00,Atlas,Club Leon,1,2,A
Mexico,Liga MX,2017/2018,06/01/2018,23:00,Cruz Azul,Club Tijuana,0,0,D
Mexico,Liga MX,2017/2018,07/01/2018,01:00,Monterrey,Monarcas,1,1,D
Mexico,Liga MX,2017/2018,07/01/2018,01:06,Pachuca,U.N.A.M.- Pumas,2,3,A
Mexico,Liga MX,2017/2018,07/01/2018,03:00,Necaxa,Veracruz,0,0,D
Mexico,Liga MX,2017/2018,07/01/2018,18:00,Toluca,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2017/2018,08/01/2018,00:00,Queretaro,Club America,0,1,A
Mexico,Liga MX,2017/2018,08/01/2018,00:00,Santos Laguna,Lobos BUAP,4,2,H
Mexico,Liga MX,2017/2018,13/01/2018,03:00,Club Tijuana,Necaxa,1,0,H
Mexico,Liga MX,2017/2018,13/01/2018,03:00,Monarcas,Puebla,1,0,H
Mexico,Liga MX,2017/2018,13/01/2018,23:00,Club America,Pachuca,2,2,D
Mexico,Liga MX,2017/2018,13/01/2018,23:00,Lobos BUAP,Queretaro,0,2,A
Mexico,Liga MX,2017/2018,14/01/2018,01:00,U.A.N.L.- Tigres,Santos Laguna,2,1,H
Mexico,Liga MX,2017/2018,14/01/2018,01:06,Club Leon,Toluca,3,1,H
Mexico,Liga MX,2017/2018,14/01/2018,03:06,Guadalajara Chivas,Cruz Azul,1,3,A
Mexico,Liga MX,2017/2018,14/01/2018,18:00,U.N.A.M.- Pumas,Atlas,3,1,H
Mexico,Liga MX,2017/2018,15/01/2018,00:00,Veracruz,Monterrey,0,2,A
Mexico,Liga MX,2017/2018,20/01/2018,01:00,Puebla,Veracruz,2,0,H
Mexico,Liga MX,2017/2018,20/01/2018,03:00,Atlas,Toluca,1,3,A
Mexico,Liga MX,2017/2018,20/01/2018,23:00,Cruz Azul,Club Leon,0,0,D
Mexico,Liga MX,2017/2018,20/01/2018,23:00,Queretaro,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2017/2018,21/01/2018,01:00,Monterrey,Club Tijuana,0,0,D
Mexico,Liga MX,2017/2018,21/01/2018,01:06,Pachuca,Lobos BUAP,3,1,H
Mexico,Liga MX,2017/2018,21/01/2018,03:00,Necaxa,Guadalajara Chivas,1,3,A
Mexico,Liga MX,2017/2018,21/01/2018,18:00,U.N.A.M.- Pumas,Club America,0,0,D
Mexico,Liga MX,2017/2018,22/01/2018,00:00,Santos Laguna,Monarcas,1,0,H
Mexico,Liga MX,2017/2018,27/01/2018,01:00,Monarcas,Queretaro,1,0,H
Mexico,Liga MX,2017/2018,27/01/2018,03:00,Club Tijuana,Puebla,2,0,H
Mexico,Liga MX,2017/2018,27/01/2018,23:00,Lobos BUAP,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2017/2018,28/01/2018,01:00,U.A.N.L.- Tigres,Pachuca,3,2,H
Mexico,Liga MX,2017/2018,28/01/2018,01:06,Club Leon,Necaxa,0,4,A
Mexico,Liga MX,2017/2018,28/01/2018,03:00,Club America,Atlas,1,0,H
Mexico,Liga MX,2017/2018,28/01/2018,03:06,Guadalajara Chivas,Monterrey,1,2,A
Mexico,Liga MX,2017/2018,28/01/2018,18:00,Toluca,Cruz Azul,1,1,D
Mexico,Liga MX,2017/2018,29/01/2018,00:00,Veracruz,Santos Laguna,1,1,D
Mexico,Liga MX,2017/2018,03/02/2018,01:00,Puebla,Guadalajara Chivas,2,0,H
Mexico,Liga MX,2017/2018,03/02/2018,03:00,Atlas,Cruz Azul,2,1,H
Mexico,Liga MX,2017/2018,03/02/2018,23:00,Queretaro,Veracruz,0,1,A
Mexico,Liga MX,2017/2018,04/02/2018,01:00,Monterrey,Club Leon,5,1,H
Mexico,Liga MX,2017/2018,04/02/2018,01:00,Santos Laguna,Club Tijuana,0,0,D
Mexico,Liga MX,2017/2018,04/02/2018,01:06,Pachuca,Monarcas,2,3,A
Mexico,Liga MX,2017/2018,04/02/2018,03:00,Club America,Lobos BUAP,5,1,H
Mexico,Liga MX,2017/2018,04/02/2018,03:00,Necaxa,Toluca,0,0,D
Mexico,Liga MX,2017/2018,04/02/2018,18:00,U.N.A.M.- Pumas,U.A.N.L.- Tigres,2,0,H
Mexico,Liga MX,2017/2018,10/02/2018,01:00,Monarcas,U.N.A.M.- Pumas,1,2,A
Mexico,Liga MX,2017/2018,10/02/2018,03:00,Club Tijuana,Queretaro,0,2,A
Mexico,Liga MX,2017/2018,10/02/2018,23:00,Cruz Azul,Necaxa,0,2,A
Mexico,Liga MX,2017/2018,10/02/2018,23:00,Lobos BUAP,Atlas,3,1,H
Mexico,Liga MX,2017/2018,11/02/2018,01:00,U.A.N.L.- Tigres,Club America,1,1,D
Mexico,Liga MX,2017/2018,11/02/2018,01:06,Club Leon,Puebla,2,1,H
Mexico,Liga MX,2017/2018,11/02/2018,03:06,Guadalajara Chivas,Santos Laguna,0,2,A
Mexico,Liga MX,2017/2018,11/02/2018,18:00,Toluca,Monterrey,2,1,H
Mexico,Liga MX,2017/2018,12/02/2018,00:00,Veracruz,Pachuca,0,1,A
Mexico,Liga MX,2017/2018,14/02/2018,01:00,Atlas,Necaxa,1,1,D
Mexico,Liga MX,2017/2018,14/02/2018,02:30,Lobos BUAP,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2017/2018,14/02/2018,02:45,Club America,Monarcas,4,1,H
Mexico,Liga MX,2017/2018,15/02/2018,01:00,Queretaro,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2017/2018,15/02/2018,01:00,Santos Laguna,Club Leon,5,1,H
Mexico,Liga MX,2017/2018,15/02/2018,02:45,Monterrey,Cruz Azul,2,2,D
Mexico,Liga MX,2017/2018,15/02/2018,03:00,Puebla,Toluca,2,0,H
Mexico,Liga MX,2017/2018,15/02/2018,03:00,U.N.A.M.- Pumas,Veracruz,1,2,A
Mexico,Liga MX,2017/2018,15/02/2018,03:06,Pachuca,Club Tijuana,2,0,H
Mexico,Liga MX,2017/2018,17/02/2018,01:00,Monarcas,Lobos BUAP,2,1,H
Mexico,Liga MX,2017/2018,17/02/2018,23:00,Cruz Azul,Puebla,1,1,D
Mexico,Liga MX,2017/2018,18/02/2018,01:00,U.A.N.L.- Tigres,Atlas,2,0,H
Mexico,Liga MX,2017/2018,18/02/2018,01:06,Club Leon,Queretaro,1,1,D
Mexico,Liga MX,2017/2018,18/02/2018,02:30,Club Tijuana,U.N.A.M.- Pumas,4,1,H
Mexico,Liga MX,2017/2018,18/02/2018,03:00,Necaxa,Monterrey,3,0,H
Mexico,Liga MX,2017/2018,18/02/2018,03:06,Guadalajara Chivas,Pachuca,1,1,D
Mexico,Liga MX,2017/2018,18/02/2018,18:00,Toluca,Santos Laguna,2,0,H
Mexico,Liga MX,2017/2018,19/02/2018,00:00,Veracruz,Club America,1,1,D
Mexico,Liga MX,2017/2018,24/02/2018,03:00,Atlas,Monterrey,0,1,A
Mexico,Liga MX,2017/2018,24/02/2018,03:00,Puebla,Necaxa,1,1,D
Mexico,Liga MX,2017/2018,24/02/2018,23:00,Lobos BUAP,Veracruz,5,0,H
Mexico,Liga MX,2017/2018,24/02/2018,23:00,Queretaro,Toluca,0,2,A
Mexico,Liga MX,2017/2018,25/02/2018,01:00,U.A.N.L.- Tigres,Monarcas,2,1,H
Mexico,Liga MX,2017/2018,25/02/2018,01:06,Pachuca,Club Leon,2,1,H
Mexico,Liga MX,2017/2018,25/02/2018,03:00,Club America,Club Tijuana,0,0,D
Mexico,Liga MX,2017/2018,25/02/2018,18:00,U.N.A.M.- Pumas,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2017/2018,26/02/2018,00:00,Santos Laguna,Cruz Azul,2,0,H
Mexico,Liga MX,2017/2018,03/03/2018,03:00,Club Tijuana,Lobos BUAP,3,1,H
Mexico,Liga MX,2017/2018,03/03/2018,03:00,Monarcas,Atlas,2,1,H
Mexico,Liga MX,2017/2018,03/03/2018,23:00,Cruz Azul,Queretaro,0,1,A
Mexico,Liga MX,2017/2018,04/03/2018,01:00,Monterrey,Puebla,1,3,A
Mexico,Liga MX,2017/2018,04/03/2018,01:06,Club Leon,U.N.A.M.- Pumas,3,0,H
Mexico,Liga MX,2017/2018,04/03/2018,03:00,Necaxa,Santos Laguna,1,2,A
Mexico,Liga MX,2017/2018,04/03/2018,03:06,Guadalajara Chivas,Club America,1,1,D
Mexico,Liga MX,2017/2018,04/03/2018,18:00,Toluca,Pachuca,2,1,H
Mexico,Liga MX,2017/2018,05/03/2018,00:00,Veracruz,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2017/2018,10/03/2018,01:00,Monarcas,Veracruz,2,0,H
Mexico,Liga MX,2017/2018,10/03/2018,03:00,Atlas,Puebla,1,0,H
Mexico,Liga MX,2017/2018,10/03/2018,23:00,Cruz Azul,Pachuca,5,0,H
Mexico,Liga MX,2017/2018,10/03/2018,23:00,Lobos BUAP,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2017/2018,10/03/2018,23:00,Queretaro,Necaxa,1,1,D
Mexico,Liga MX,2017/2018,11/03/2018,01:00,U.A.N.L.- Tigres,Club Tijuana,1,0,H
Mexico,Liga MX,2017/2018,11/03/2018,03:00,Club America,Club Leon,2,0,H
Mexico,Liga MX,2017/2018,11/03/2018,18:00,U.N.A.M.- Pumas,Toluca,0,1,A
Mexico,Liga MX,2017/2018,12/03/2018,00:00,Santos Laguna,Monterrey,3,2,H
Mexico,Liga MX,2017/2018,17/03/2018,01:00,Puebla,Santos Laguna,0,1,A
Mexico,Liga MX,2017/2018,17/03/2018,02:00,Club Tijuana,Monarcas,1,1,D
Mexico,Liga MX,2017/2018,17/03/2018,23:00,Cruz Azul,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2017/2018,18/03/2018,01:00,Monterrey,Queretaro,3,1,H
Mexico,Liga MX,2017/2018,18/03/2018,01:06,Club Leon,Lobos BUAP,2,2,D
Mexico,Liga MX,2017/2018,18/03/2018,03:00,Club America,Toluca,1,2,A
Mexico,Liga MX,2017/2018,18/03/2018,03:00,Necaxa,Pachuca,1,1,D
Mexico,Liga MX,2017/2018,18/03/2018,03:06,Guadalajara Chivas,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2017/2018,19/03/2018,00:00,Veracruz,Atlas,3,1,H
Mexico,Liga MX,2017/2018,31/03/2018,02:00,Monarcas,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2017/2018,31/03/2018,04:00,Atlas,Santos Laguna,3,2,H
Mexico,Liga MX,2017/2018,01/04/2018,00:00,Lobos BUAP,Toluca,1,2,A
Mexico,Liga MX,2017/2018,01/04/2018,00:00,Queretaro,Puebla,2,1,H
Mexico,Liga MX,2017/2018,01/04/2018,02:00,U.A.N.L.- Tigres,Club Leon,4,1,H
Mexico,Liga MX,2017/2018,01/04/2018,02:06,Pachuca,Monterrey,1,2,A
Mexico,Liga MX,2017/2018,01/04/2018,04:00,Club America,Cruz Azul,2,1,H
Mexico,Liga MX,2017/2018,01/04/2018,18:00,U.N.A.M.- Pumas,Necaxa,1,1,D
Mexico,Liga MX,2017/2018,02/04/2018,00:00,Veracruz,Club Tijuana,1,0,H
Mexico,Liga MX,2017/2018,07/04/2018,01:00,Puebla,Pachuca,2,6,A
Mexico,Liga MX,2017/2018,07/04/2018,03:00,Club Tijuana,Atlas,2,2,D
Mexico,Liga MX,2017/2018,07/04/2018,23:00,Cruz Azul,Lobos BUAP,1,0,H
Mexico,Liga MX,2017/2018,08/04/2018,01:00,Monterrey,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2017/2018,08/04/2018,01:06,Club Leon,Monarcas,2,3,A
Mexico,Liga MX,2017/2018,08/04/2018,03:00,Necaxa,Club America,1,1,D
Mexico,Liga MX,2017/2018,08/04/2018,03:06,Guadalajara Chivas,Veracruz,0,1,A
Mexico,Liga MX,2017/2018,08/04/2018,18:00,Toluca,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2017/2018,09/04/2018,00:00,Santos Laguna,Queretaro,3,0,H
Mexico,Liga MX,2017/2018,14/04/2018,03:00,Atlas,Queretaro,1,0,H
Mexico,Liga MX,2017/2018,14/04/2018,03:00,Club Tijuana,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2017/2018,14/04/2018,23:00,Lobos BUAP,Necaxa,0,1,A
Mexico,Liga MX,2017/2018,15/04/2018,01:00,U.A.N.L.- Tigres,Cruz Azul,2,2,D
Mexico,Liga MX,2017/2018,15/04/2018,01:06,Pachuca,Santos Laguna,3,1,H
Mexico,Liga MX,2017/2018,15/04/2018,02:30,Monarcas,Toluca,0,1,A
Mexico,Liga MX,2017/2018,15/04/2018,03:00,Club America,Monterrey,0,0,D
Mexico,Liga MX,2017/2018,15/04/2018,18:00,U.N.A.M.- Pumas,Puebla,4,2,H
Mexico,Liga MX,2017/2018,16/04/2018,00:00,Veracruz,Club Leon,1,2,A
Mexico,Liga MX,2017/2018,21/04/2018,01:00,Puebla,Club America,3,1,H
Mexico,Liga MX,2017/2018,21/04/2018,03:00,Atlas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2017/2018,21/04/2018,23:00,Cruz Azul,Monarcas,2,0,H
Mexico,Liga MX,2017/2018,21/04/2018,23:00,Queretaro,Pachuca,0,0,D
Mexico,Liga MX,2017/2018,22/04/2018,01:00,Monterrey,Lobos BUAP,4,0,H
Mexico,Liga MX,2017/2018,22/04/2018,01:06,Club Leon,Club Tijuana,1,1,D
Mexico,Liga MX,2017/2018,22/04/2018,03:00,Necaxa,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2017/2018,22/04/2018,18:00,Toluca,Veracruz,3,0,H
Mexico,Liga MX,2017/2018,23/04/2018,00:00,Santos Laguna,U.N.A.M.- Pumas,1,2,A
Mexico,Liga MX,2017/2018,28/04/2018,01:00,Monarcas,Necaxa,2,2,D
Mexico,Liga MX,2017/2018,28/04/2018,03:00,Club Tijuana,Toluca,1,0,H
Mexico,Liga MX,2017/2018,28/04/2018,23:00,Lobos BUAP,Puebla,0,1,A
Mexico,Liga MX,2017/2018,29/04/2018,01:00,U.A.N.L.- Tigres,Monterrey,2,2,D
Mexico,Liga MX,2017/2018,29/04/2018,01:06,Pachuca,Atlas,0,0,D
Mexico,Liga MX,2017/2018,29/04/2018,03:00,Club America,Santos Laguna,1,0,H
Mexico,Liga MX,2017/2018,29/04/2018,03:06,Guadalajara Chivas,Club Leon,0,2,A
Mexico,Liga MX,2017/2018,29/04/2018,18:00,U.N.A.M.- Pumas,Queretaro,1,1,D
Mexico,Liga MX,2017/2018,30/04/2018,00:00,Veracruz,Cruz Azul,1,2,A
Mexico,Liga MX,2017/2018,03/05/2018,01:30,U.N.A.M.- Pumas,Club America,1,4,A
Mexico,Liga MX,2017/2018,03/05/2018,03:30,Club Tijuana,Monterrey,1,1,D
Mexico,Liga MX,2017/2018,04/05/2018,01:30,U.A.N.L.- Tigres,Santos Laguna,2,0,H
Mexico,Liga MX,2017/2018,04/05/2018,03:30,Monarcas,Toluca,2,2,D
Mexico,Liga MX,2017/2018,06/05/2018,01:00,Club America,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2017/2018,06/05/2018,03:00,Monterrey,Club Tijuana,1,2,A
Mexico,Liga MX,2017/2018,06/05/2018,18:00,Toluca,Monarcas,2,2,D
Mexico,Liga MX,2017/2018,07/05/2018,00:00,Santos Laguna,U.A.N.L.- Tigres,2,0,H
Mexico,Liga MX,2017/2018,11/05/2018,01:30,Santos Laguna,Club America,4,1,H
Mexico,Liga MX,2017/2018,11/05/2018,03:30,Club Tijuana,Toluca,2,1,H
Mexico,Liga MX,2017/2018,13/05/2018,18:00,Toluca,Club Tijuana,4,1,H
Mexico,Liga MX,2017/2018,14/05/2018,01:00,Club America,Santos Laguna,2,2,D
Mexico,Liga MX,2017/2018,18/05/2018,02:00,Santos Laguna,Toluca,2,1,H
Mexico,Liga MX,2017/2018,21/05/2018,01:00,Toluca,Santos Laguna,1,1,D
Mexico,Liga MX,2018/2019,21/07/2018,01:00,Veracruz,U.N.A.M.- Pumas,0,2,A
Mexico,Liga MX,2018/2019,21/07/2018,03:00,Atlas,Queretaro,0,0,D
Mexico,Liga MX,2018/2019,21/07/2018,23:00,Cruz Azul,Puebla,3,0,H
Mexico,Liga MX,2018/2019,22/07/2018,01:00,Pachuca,Monterrey,0,1,A
Mexico,Liga MX,2018/2019,22/07/2018,03:00,Club Tijuana,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2018/2019,22/07/2018,03:00,U.A.N.L.- Tigres,Club Leon,2,0,H
Mexico,Liga MX,2018/2019,22/07/2018,18:00,Toluca,Monarcas,2,0,H
Mexico,Liga MX,2018/2019,23/07/2018,00:00,Santos Laguna,Lobos BUAP,2,1,H
Mexico,Liga MX,2018/2019,23/07/2018,02:00,Necaxa,Club America,2,1,H
Mexico,Liga MX,2018/2019,28/07/2018,01:00,Monarcas,Santos Laguna,3,1,H
Mexico,Liga MX,2018/2019,28/07/2018,03:00,Puebla,Toluca,2,1,H
Mexico,Liga MX,2018/2019,28/07/2018,23:00,Queretaro,Pachuca,1,0,H
Mexico,Liga MX,2018/2019,29/07/2018,01:00,Club America,Atlas,3,0,H
Mexico,Liga MX,2018/2019,29/07/2018,03:06,Guadalajara Chivas,Cruz Azul,0,1,A
Mexico,Liga MX,2018/2019,29/07/2018,18:00,U.N.A.M.- Pumas,Necaxa,5,3,H
Mexico,Liga MX,2018/2019,29/07/2018,22:00,Lobos BUAP,Veracruz,2,0,H
Mexico,Liga MX,2018/2019,30/07/2018,00:00,U.A.N.L.- Tigres,Club Tijuana,1,0,H
Mexico,Liga MX,2018/2019,30/07/2018,02:00,Club Leon,Monterrey,0,2,A
Mexico,Liga MX,2018/2019,04/08/2018,01:00,Veracruz,Monarcas,2,2,D
Mexico,Liga MX,2018/2019,04/08/2018,03:00,Atlas,U.N.A.M.- Pumas,0,3,A
Mexico,Liga MX,2018/2019,04/08/2018,23:00,Necaxa,Lobos BUAP,1,0,H
Mexico,Liga MX,2018/2019,05/08/2018,01:00,Pachuca,Club America,1,3,A
Mexico,Liga MX,2018/2019,05/08/2018,03:00,Cruz Azul,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2018/2019,05/08/2018,03:06,Monterrey,Queretaro,2,1,H
Mexico,Liga MX,2018/2019,05/08/2018,18:00,Toluca,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2018/2019,06/08/2018,00:00,Santos Laguna,Puebla,2,0,H
Mexico,Liga MX,2018/2019,06/08/2018,02:06,Club Tijuana,Club Leon,1,1,D
Mexico,Liga MX,2018/2019,11/08/2018,01:00,Puebla,Veracruz,1,2,A
Mexico,Liga MX,2018/2019,11/08/2018,03:00,Monarcas,Necaxa,2,1,H
Mexico,Liga MX,2018/2019,11/08/2018,23:00,Lobos BUAP,Atlas,0,0,D
Mexico,Liga MX,2018/2019,12/08/2018,01:00,Club Leon,Queretaro,4,0,H
Mexico,Liga MX,2018/2019,12/08/2018,01:00,U.A.N.L.- Tigres,Toluca,1,2,A
Mexico,Liga MX,2018/2019,12/08/2018,03:00,Club America,Monterrey,3,0,H
Mexico,Liga MX,2018/2019,12/08/2018,22:00,U.N.A.M.- Pumas,Pachuca,0,0,D
Mexico,Liga MX,2018/2019,13/08/2018,00:00,Guadalajara Chivas,Santos Laguna,1,2,A
Mexico,Liga MX,2018/2019,13/08/2018,02:06,Club Tijuana,Cruz Azul,1,1,D
Mexico,Liga MX,2018/2019,18/08/2018,01:00,Veracruz,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2018/2019,18/08/2018,03:00,Atlas,Monarcas,0,1,A
Mexico,Liga MX,2018/2019,18/08/2018,23:00,Cruz Azul,Club Leon,3,0,H
Mexico,Liga MX,2018/2019,19/08/2018,01:00,Pachuca,Lobos BUAP,3,0,H
